!    time (d)     u          v      prev (=I0/S0)
  116.9800    0.624115    0.000000    0.000000
  116.9820    0.624115    0.000000    0.000000
  116.9840    0.624115    0.000000    0.000000
  116.9860    0.624115    0.000000    0.000000
  116.9880    0.624115    0.000000    0.000000
  116.9900    0.624115    0.000000    0.000000
  116.9920    0.624115    0.000000    0.000000
  116.9940    0.624115    0.000000    0.000000
  116.9960    0.624115    0.000000    0.000000
  116.9980    0.624115    0.000000    0.000000
  117.0000    0.624115    0.000000    0.000000
  117.0020    0.624115    0.000000    0.000000
  117.0040    0.624115    0.000000    0.000000
  117.0060    0.624115    0.000000    0.000000
  117.0080    0.624115    0.000000    0.000000
  117.0100    0.624115    0.000000    0.000000
  117.0120    0.624115    0.000000    0.000000
  117.0140    0.624115    0.000000    0.000000
  117.0160    0.624115    0.000000    0.000000
  117.0180    0.624115    0.000000    0.000000
  117.0200    0.624115    0.000000    0.000000
  117.0220    0.624115    0.000000    0.000000
  117.0240    0.624115    0.000000    0.000000
  117.0260    0.624115    0.000000    0.000000
  117.0280    0.624115    0.000000    0.000000
  117.0300    0.624115    0.000000    0.000000
  117.0320    0.624115    0.000000    0.000000
  117.0340    0.624115    0.000000    0.000000
  117.0360    0.624115    0.000000    0.000000
  117.0380    0.624115    0.000000    0.000000
  117.0400    0.624115    0.000000    0.000000
  117.0420    0.624115    0.000000    0.000000
  117.0440    0.624115    0.000000    0.000000
  117.0460    0.624115    0.000000    0.000000
  117.0480    0.624115    0.000000    0.000000
  117.0500    0.624115    0.000000    0.000000
  117.0520    0.624115    0.000000    0.000000
  117.0540    0.624115    0.000000    0.000000
  117.0560    0.624115    0.000000    0.000000
  117.0580    0.624115    0.000000    0.000000
  117.0600    0.624115    0.000000    0.000000
  117.0620    0.624115    0.000000    0.000000
  117.0640    0.624115    0.000000    0.000000
  117.0660    0.624115    0.000000    0.000000
  117.0680    0.624115    0.000000    0.000000
  117.0700    0.624115    0.000000    0.000000
  117.0720    0.624115    0.000000    0.000000
  117.0740    0.624115    0.000000    0.000000
  117.0760    0.624115    0.000000    0.000000
  117.0780    0.624115    0.000000    0.000000
  117.0800    0.624115    0.000000    0.000000
  117.0820    0.624115    0.000000    0.000000
  117.0840    0.624115    0.000000    0.000000
  117.0860    0.624115    0.000000    0.000000
  117.0880    0.624115    0.000000    0.000000
  117.0900    0.624115    0.000000    0.000000
  117.0920    0.624115    0.000000    0.000000
  117.0940    0.624115    0.000000    0.000000
  117.0960    0.624115    0.000000    0.000000
  117.0980    0.624115    0.000000    0.000000
  117.1000    0.624115    0.000000    0.000000
  117.1020    0.624115    0.000000    0.000000
  117.1040    0.624115    0.000000    0.000000
  117.1060    0.624115    0.000000    0.000000
  117.1080    0.624115    0.000000    0.000000
  117.1100    0.624115    0.000000    0.000000
  117.1120    0.624115    0.000000    0.000000
  117.1140    0.624115    0.000000    0.000000
  117.1160    0.624115    0.000000    0.000000
  117.1180    0.624115    0.000000    0.000000
  117.1200    0.624115    0.000000    0.000000
  117.1220    0.624115    0.000000    0.000000
  117.1240    0.624115    0.000000    0.000000
  117.1260    0.624115    0.000000    0.000000
  117.1280    0.624115    0.000000    0.000000
  117.1300    0.624115    0.000000    0.000000
  117.1320    0.624115    0.000000    0.000000
  117.1340    0.624115    0.000000    0.000000
  117.1360    0.624115    0.000000    0.000000
  117.1380    0.624115    0.000000    0.000000
  117.1400    0.624115    0.000000    0.000000
  117.1420    0.624115    0.000000    0.000000
  117.1440    0.624115    0.000000    0.000000
  117.1460    0.624115    0.000000    0.000000
  117.1480    0.624115    0.000000    0.000000
  117.1500    0.624115    0.000000    0.000000
  117.1520    0.624115    0.000000    0.000000
  117.1540    0.624115    0.000000    0.000000
  117.1560    0.624115    0.000000    0.000000
  117.1580    0.624115    0.000000    0.000000
  117.1600    0.624115    0.000000    0.000000
  117.1620    0.624115    0.000000    0.000000
  117.1640    0.624115    0.000000    0.000000
  117.1660    0.624115    0.000000    0.000000
  117.1680    0.624115    0.000000    0.000000
  117.1700    0.624115    0.000000    0.000000
  117.1720    0.624115    0.000000    0.000000
  117.1740    0.624115    0.000000    0.000000
  117.1760    0.624115    0.000000    0.000000
  117.1780    0.624115    0.000000    0.000000
  117.1800    0.624115    0.000000    0.000000
  117.1820    0.624115    0.000000    0.000000
  117.1840    0.624115    0.000000    0.000000
  117.1860    0.624115    0.000000    0.000000
  117.1880    0.624115    0.000000    0.000000
  117.1900    0.624115    0.000000    0.000000
  117.1920    0.624115    0.000000    0.000000
  117.1940    0.624115    0.000000    0.000000
  117.1960    0.624115    0.000000    0.000000
  117.1980    0.624115    0.000000    0.000000
  117.2000    0.624115    0.000000    0.000000
  117.2020    0.624115    0.000000    0.000000
  117.2040    0.624115    0.000000    0.000000
  117.2060    0.624115    0.000000    0.000000
  117.2080    0.624115    0.000000    0.000000
  117.2100    0.624115    0.000000    0.000000
  117.2120    0.624115    0.000000    0.000000
  117.2140    0.624115    0.000000    0.000000
  117.2160    0.624115    0.000000    0.000000
  117.2180    0.624115    0.000000    0.000000
  117.2200    0.624115    0.000000    0.000000
  117.2220    0.624115    0.000000    0.000000
  117.2240    0.624115    0.000000    0.000000
  117.2260    0.624115    0.000000    0.000000
  117.2280    0.624115    0.000000    0.000000
  117.2300    0.624115    0.000000    0.000000
  117.2320    0.624115    0.000000    0.000000
  117.2340    0.624115    0.000000    0.000000
  117.2360    0.624115    0.000000    0.000000
  117.2380    0.624115    0.000000    0.000000
  117.2400    0.624115    0.000000    0.000000
  117.2420    0.624115    0.000000    0.000000
  117.2440    0.624115    0.000000    0.000000
  117.2460    0.624115    0.000000    0.000000
  117.2480    0.624115    0.000000    0.000000
  117.2500    0.624115    0.000000    0.000000
  117.2520    0.624115    0.000000    0.000000
  117.2540    0.624115    0.000000    0.000000
  117.2560    0.624115    0.000000    0.000000
  117.2580    0.624115    0.000000    0.000000
  117.2600    0.624115    0.000000    0.000000
  117.2620    0.624115    0.000000    0.000000
  117.2640    0.624115    0.000000    0.000000
  117.2660    0.624115    0.000000    0.000000
  117.2680    0.624115    0.000000    0.000000
  117.2700    0.624115    0.000000    0.000000
  117.2720    0.624115    0.000000    0.000000
  117.2740    0.624115    0.000000    0.000000
  117.2760    0.624115    0.000000    0.000000
  117.2780    0.624115    0.000000    0.000000
  117.2800    0.624115    0.000000    0.000000
  117.2820    0.624115    0.000000    0.000000
  117.2840    0.624115    0.000000    0.000000
  117.2860    0.624115    0.000000    0.000000
  117.2880    0.624115    0.000000    0.000000
  117.2900    0.624115    0.000000    0.000000
  117.2920    0.624115    0.000000    0.000000
  117.2940    0.624115    0.000000    0.000000
  117.2960    0.624115    0.000000    0.000000
  117.2980    0.624115    0.000000    0.000000
  117.3000    0.624115    0.000000    0.000000
  117.3020    0.624115    0.000000    0.000000
  117.3040    0.624115    0.000000    0.000000
  117.3060    0.624115    0.000000    0.000000
  117.3080    0.624115    0.000000    0.000000
  117.3100    0.624115    0.000000    0.000000
  117.3120    0.624115    0.000000    0.000000
  117.3140    0.624115    0.000000    0.000000
  117.3160    0.624115    0.000000    0.000000
  117.3180    0.624115    0.000000    0.000000
  117.3200    0.624115    0.000000    0.000000
  117.3220    0.624115    0.000000    0.000000
  117.3240    0.624115    0.000000    0.000000
  117.3260    0.624115    0.000000    0.000000
  117.3280    0.624115    0.000000    0.000000
  117.3300    0.624115    0.000000    0.000000
  117.3320    0.624115    0.000000    0.000000
  117.3340    0.624115    0.000000    0.000000
  117.3360    0.624115    0.000000    0.000000
  117.3380    0.624115    0.000000    0.000000
  117.3400    0.624115    0.000000    0.000000
  117.3420    0.624115    0.000000    0.000000
  117.3440    0.624115    0.000000    0.000000
  117.3460    0.624115    0.000000    0.000000
  117.3480    0.624115    0.000000    0.000000
  117.3500    0.624115    0.000000    0.000000
  117.3520    0.624115    0.000000    0.000000
  117.3540    0.624115    0.000000    0.000000
  117.3560    0.624115    0.000000    0.000000
  117.3580    0.624115    0.000000    0.000000
  117.3600    0.624115    0.000000    0.000000
  117.3620    0.624115    0.000000    0.000000
  117.3640    0.624115    0.000000    0.000000
  117.3660    0.624115    0.000000    0.000000
  117.3680    0.624115    0.000000    0.000000
  117.3700    0.624115    0.000000    0.000000
  117.3720    0.624115    0.000000    0.000000
  117.3740    0.624115    0.000000    0.000000
  117.3760    0.624115    0.000000    0.000000
  117.3780    0.624115    0.000000    0.000000
  117.3800    0.624115    0.000000    0.000000
  117.3820    0.624115    0.000000    0.000000
  117.3840    0.624115    0.000000    0.000000
  117.3860    0.624115    0.000000    0.000000
  117.3880    0.624115    0.000000    0.000000
  117.3900    0.624115    0.000000    0.000000
  117.3920    0.624115    0.000000    0.000000
  117.3940    0.624115    0.000000    0.000000
  117.3960    0.624115    0.000000    0.000000
  117.3980    0.624115    0.000000    0.000000
  117.4000    0.624115    0.000000    0.000000
  117.4020    0.624115    0.000000    0.000000
  117.4040    0.624115    0.000000    0.000000
  117.4060    0.624115    0.000000    0.000000
  117.4080    0.624115    0.000000    0.000000
  117.4100    0.624115    0.000000    0.000000
  117.4120    0.624115    0.000000    0.000000
  117.4140    0.624115    0.000000    0.000000
  117.4160    0.624115    0.000000    0.000000
  117.4180    0.624115    0.000000    0.000000
  117.4200    0.624115    0.000000    0.000000
  117.4220    0.624115    0.000000    0.000000
  117.4240    0.624115    0.000000    0.000000
  117.4260    0.624115    0.000000    0.000000
  117.4280    0.624115    0.000000    0.000000
  117.4300    0.624115    0.000000    0.000000
  117.4320    0.624115    0.000000    0.000000
  117.4340    0.624115    0.000000    0.000000
  117.4360    0.624115    0.000000    0.000000
  117.4380    0.624115    0.000000    0.000000
  117.4400    0.624115    0.000000    0.000000
  117.4420    0.624115    0.000000    0.000000
  117.4440    0.624115    0.000000    0.000000
  117.4460    0.624115    0.000000    0.000000
  117.4480    0.624115    0.000000    0.000000
  117.4500    0.624115    0.000000    0.000000
  117.4520    0.624115    0.000000    0.000000
  117.4540    0.624115    0.000000    0.000000
  117.4560    0.624115    0.000000    0.000000
  117.4580    0.624115    0.000000    0.000000
  117.4600    0.624115    0.000000    0.000000
  117.4620    0.624115    0.000000    0.000000
  117.4640    0.624115    0.000000    0.000000
  117.4660    0.624115    0.000000    0.000000
  117.4680    0.624115    0.000000    0.000000
  117.4700    0.624115    0.000000    0.000000
  117.4720    0.624115    0.000000    0.000000
  117.4740    0.624115    0.000000    0.000000
  117.4760    0.624115    0.000000    0.000000
  117.4780    0.624115    0.000000    0.000000
  117.4800    0.624115    0.000000    0.000000
  117.4820    0.624115    0.000000    0.000000
  117.4840    0.624115    0.000000    0.000000
  117.4860    0.624115    0.000000    0.000000
  117.4880    0.624115    0.000000    0.000000
  117.4900    0.624115    0.000000    0.000000
  117.4920    0.624115    0.000000    0.000000
  117.4940    0.624115    0.000000    0.000000
  117.4960    0.624115    0.000000    0.000000
  117.4980    0.624115    0.000000    0.000000
  117.5000    0.624115    0.000000    0.000000
  117.5020    0.624115    0.000000    0.000000
  117.5040    0.624115    0.000000    0.000000
  117.5060    0.624115    0.000000    0.000000
  117.5080    0.624115    0.000000    0.000000
  117.5100    0.624115    0.000000    0.000000
  117.5120    0.624115    0.000000    0.000000
  117.5140    0.624115    0.000000    0.000000
  117.5160    0.624115    0.000000    0.000000
  117.5180    0.624115    0.000000    0.000000
  117.5200    0.624115    0.000000    0.000000
  117.5220    0.624115    0.000000    0.000000
  117.5240    0.624115    0.000000    0.000000
  117.5260    0.624115    0.000000    0.000000
  117.5280    0.624115    0.000000    0.000000
  117.5300    0.624115    0.000000    0.000000
  117.5320    0.624115    0.000000    0.000000
  117.5340    0.624115    0.000000    0.000000
  117.5360    0.624115    0.000000    0.000000
  117.5380    0.624115    0.000000    0.000000
  117.5400    0.624115    0.000000    0.000000
  117.5420    0.624115    0.000000    0.000000
  117.5440    0.624115    0.000000    0.000000
  117.5460    0.624115    0.000000    0.000000
  117.5480    0.624115    0.000000    0.000000
  117.5500    0.624115    0.000000    0.000000
  117.5520    0.624115    0.000000    0.000000
  117.5540    0.624115    0.000000    0.000000
  117.5560    0.624115    0.000000    0.000000
  117.5580    0.624115    0.000000    0.000000
  117.5600    0.624115    0.000000    0.000000
  117.5620    0.624115    0.000000    0.000000
  117.5640    0.624115    0.000000    0.000000
