!    time (d)     u          v      prev (=I0/S0)
   36.7800    0.000795    0.560900    0.056090
   36.7900    0.000795    0.560340    0.056034
   36.8000    0.000794    0.559781    0.055978
   36.8100    0.000794    0.559222    0.055922
   36.8200    0.000794    0.558663    0.055866
   36.8300    0.000793    0.558105    0.055811
   36.8400    0.000793    0.557548    0.055755
   36.8500    0.000792    0.556991    0.055699
   36.8600    0.000792    0.556435    0.055643
   36.8700    0.000791    0.555879    0.055588
   36.8800    0.000791    0.555324    0.055532
   36.8900    0.000790    0.554769    0.055477
   36.9000    0.000790    0.554215    0.055422
   36.9100    0.000790    0.553662    0.055366
   36.9200    0.000789    0.553109    0.055311
   36.9300    0.000789    0.552556    0.055256
   36.9400    0.000788    0.552004    0.055200
   36.9500    0.000788    0.551453    0.055145
   36.9600    0.000787    0.550902    0.055090
   36.9700    0.000787    0.550352    0.055035
   36.9800    0.000787    0.549803    0.054980
   36.9900    0.000786    0.549253    0.054925
   37.0000    0.000786    0.548705    0.054870
   37.0100    0.000785    0.548157    0.054816
   37.0200    0.000785    0.547609    0.054761
   37.0300    0.000784    0.547063    0.054706
   37.0400    0.000784    0.546516    0.054652
   37.0500    0.000784    0.545970    0.054597
   37.0600    0.000783    0.545425    0.054543
   37.0700    0.000783    0.544880    0.054488
   37.0800    0.000782    0.544336    0.054434
   37.0900    0.000782    0.543793    0.054379
   37.1000    0.000781    0.543249    0.054325
   37.1100    0.000781    0.542707    0.054271
   37.1200    0.000781    0.542165    0.054216
   37.1300    0.000780    0.541623    0.054162
   37.1400    0.000780    0.541083    0.054108
   37.1500    0.000779    0.540542    0.054054
   37.1600    0.000779    0.540002    0.054000
   37.1700    0.000778    0.539463    0.053946
   37.1800    0.000778    0.538924    0.053892
   37.1900    0.000778    0.538386    0.053839
   37.2000    0.000777    0.537848    0.053785
   37.2100    0.000777    0.537311    0.053731
   37.2200    0.000776    0.536774    0.053677
   37.2300    0.000776    0.536238    0.053624
   37.2400    0.000776    0.535703    0.053570
   37.2500    0.000775    0.535168    0.053517
   37.2600    0.000775    0.534633    0.053463
   37.2700    0.000774    0.534099    0.053410
   37.2800    0.000774    0.533566    0.053357
   37.2900    0.000773    0.533033    0.053303
   37.3000    0.000773    0.532501    0.053250
   37.3100    0.000773    0.531969    0.053197
   37.3200    0.000772    0.531438    0.053144
   37.3300    0.000772    0.530907    0.053091
   37.3400    0.000771    0.530377    0.053038
   37.3500    0.000771    0.529847    0.052985
   37.3600    0.000771    0.529318    0.052932
   37.3700    0.000770    0.528789    0.052879
   37.3800    0.000770    0.528261    0.052826
   37.3900    0.000769    0.527733    0.052773
   37.4000    0.000769    0.527206    0.052721
   37.4100    0.000769    0.526680    0.052668
   37.4200    0.000768    0.526154    0.052615
   37.4300    0.000768    0.525628    0.052563
   37.4400    0.000767    0.525103    0.052510
   37.4500    0.000767    0.524579    0.052458
   37.4600    0.000767    0.524055    0.052405
   37.4700    0.000766    0.523532    0.052353
   37.4800    0.000766    0.523009    0.052301
   37.4900    0.000765    0.522486    0.052249
   37.5000    0.000765    0.521965    0.052196
   37.5100    0.000765    0.521443    0.052144
   37.5200    0.000764    0.520922    0.052092
   37.5300    0.000764    0.520402    0.052040
   37.5400    0.000763    0.519882    0.051988
   37.5500    0.000763    0.519363    0.051936
   37.5600    0.000763    0.518844    0.051884
   37.5700    0.000762    0.518326    0.051833
   37.5800    0.000762    0.517809    0.051781
   37.5900    0.000761    0.517291    0.051729
   37.6000    0.000761    0.516775    0.051677
   37.6100    0.000761    0.516259    0.051626
   37.6200    0.000760    0.515743    0.051574
   37.6300    0.000760    0.515228    0.051523
   37.6400    0.000759    0.514713    0.051471
   37.6500    0.000759    0.514199    0.051420
   37.6600    0.000759    0.513686    0.051369
   37.6700    0.000758    0.513173    0.051317
   37.6800    0.000758    0.512660    0.051266
   37.6900    0.000757    0.512148    0.051215
   37.7000    0.000757    0.511637    0.051164
   37.7100    0.000757    0.511126    0.051113
   37.7200    0.000756    0.510615    0.051062
   37.7300    0.000756    0.510105    0.051011
   37.7400    0.000756    0.509596    0.050960
   37.7500    0.000755    0.509087    0.050909
   37.7600    0.000755    0.508578    0.050858
   37.7700    0.000754    0.508070    0.050807
   37.7800    0.000754    0.507563    0.050756
   37.7900    0.000754    0.507056    0.050706
   37.8000    0.000753    0.506550    0.050655
   37.8100    0.000753    0.506044    0.050604
   37.8200    0.000752    0.505538    0.050554
   37.8300    0.000752    0.505033    0.050503
   37.8400    0.000752    0.504529    0.050453
   37.8500    0.000751    0.504025    0.050403
   37.8600    0.000751    0.503522    0.050352
   37.8700    0.000751    0.503019    0.050302
   37.8800    0.000750    0.502516    0.050252
   37.8900    0.000750    0.502015    0.050201
   37.9000    0.000749    0.501513    0.050151
   37.9100    0.000749    0.501012    0.050101
   37.9200    0.000749    0.500512    0.050051
   37.9300    0.000748    0.500012    0.050001
   37.9400    0.000748    0.499513    0.049951
   37.9500    0.000748    0.499014    0.049901
   37.9600    0.000747    0.498515    0.049852
   37.9700    0.000747    0.498017    0.049802
   37.9800    0.000746    0.497520    0.049752
   37.9900    0.000746    0.497023    0.049702
   38.0000    0.000746    0.496527    0.049653
   38.0100    0.000745    0.496031    0.049603
   38.0200    0.000745    0.495535    0.049554
   38.0300    0.000745    0.495041    0.049504
   38.0400    0.000744    0.494546    0.049455
   38.0500    0.000744    0.494052    0.049405
   38.0600    0.000744    0.493559    0.049356
   38.0700    0.000743    0.493066    0.049307
   38.0800    0.000743    0.492573    0.049257
   38.0900    0.000742    0.492081    0.049208
   38.1000    0.000742    0.491590    0.049159
   38.1100    0.000742    0.491099    0.049110
   38.1200    0.000741    0.490608    0.049061
   38.1300    0.000741    0.490118    0.049012
   38.1400    0.000741    0.489629    0.048963
   38.1500    0.000740    0.489140    0.048914
   38.1600    0.000740    0.488651    0.048865
   38.1700    0.000740    0.488163    0.048816
   38.1800    0.000739    0.487676    0.048768
   38.1900    0.000739    0.487189    0.048719
   38.2000    0.000738    0.486702    0.048670
   38.2100    0.000738    0.486216    0.048622
   38.2200    0.000738    0.485730    0.048573
   38.2300    0.000737    0.485245    0.048525
   38.2400    0.000737    0.484761    0.048476
   38.2500    0.000737    0.484276    0.048428
   38.2600    0.000736    0.483793    0.048379
   38.2700    0.000736    0.483310    0.048331
   38.2800    0.000736    0.482827    0.048283
   38.2900    0.000735    0.482345    0.048234
   38.3000    0.000735    0.481863    0.048186
   38.3100    0.000735    0.481382    0.048138
   38.3200    0.000734    0.480901    0.048090
   38.3300    0.000734    0.480420    0.048042
   38.3400    0.000733    0.479941    0.047994
   38.3500    0.000733    0.479461    0.047946
   38.3600    0.000733    0.478982    0.047898
   38.3700    0.000732    0.478504    0.047850
   38.3800    0.000732    0.478026    0.047803
   38.3900    0.000732    0.477549    0.047755
   38.4000    0.000731    0.477072    0.047707
   38.4100    0.000731    0.476595    0.047660
   38.4200    0.000731    0.476119    0.047612
   38.4300    0.000730    0.475644    0.047564
   38.4400    0.000730    0.475169    0.047517
   38.4500    0.000730    0.474694    0.047469
   38.4600    0.000729    0.474220    0.047422
   38.4700    0.000729    0.473746    0.047375
   38.4800    0.000729    0.473273    0.047327
   38.4900    0.000728    0.472800    0.047280
   38.5000    0.000728    0.472328    0.047233
   38.5100    0.000728    0.471856    0.047186
   38.5200    0.000727    0.471385    0.047139
   38.5300    0.000727    0.470914    0.047091
   38.5400    0.000727    0.470444    0.047044
   38.5500    0.000726    0.469974    0.046997
   38.5600    0.000726    0.469505    0.046950
   38.5700    0.000725    0.469036    0.046904
   38.5800    0.000725    0.468567    0.046857
   38.5900    0.000725    0.468099    0.046810
   38.6000    0.000724    0.467632    0.046763
   38.6100    0.000724    0.467165    0.046716
   38.6200    0.000724    0.466698    0.046670
   38.6300    0.000723    0.466232    0.046623
   38.6400    0.000723    0.465766    0.046577
   38.6500    0.000723    0.465301    0.046530
   38.6600    0.000722    0.464837    0.046484
   38.6700    0.000722    0.464372    0.046437
   38.6800    0.000722    0.463908    0.046391
   38.6900    0.000721    0.463445    0.046345
   38.7000    0.000721    0.462982    0.046298
   38.7100    0.000721    0.462520    0.046252
   38.7200    0.000720    0.462058    0.046206
   38.7300    0.000720    0.461596    0.046160
   38.7400    0.000720    0.461135    0.046114
   38.7500    0.000719    0.460675    0.046067
   38.7600    0.000719    0.460215    0.046021
   38.7700    0.000719    0.459755    0.045975
   38.7800    0.000718    0.459296    0.045930
   38.7900    0.000718    0.458837    0.045884
   38.8000    0.000718    0.458379    0.045838
   38.8100    0.000717    0.457921    0.045792
   38.8200    0.000717    0.457464    0.045746
   38.8300    0.000717    0.457007    0.045701
   38.8400    0.000716    0.456550    0.045655
   38.8500    0.000716    0.456094    0.045609
   38.8600    0.000716    0.455639    0.045564
   38.8700    0.000716    0.455184    0.045518
   38.8800    0.000715    0.454729    0.045473
   38.8900    0.000715    0.454275    0.045427
   38.9000    0.000715    0.453821    0.045382
   38.9100    0.000714    0.453368    0.045337
   38.9200    0.000714    0.452915    0.045291
   38.9300    0.000714    0.452463    0.045246
   38.9400    0.000713    0.452011    0.045201
   38.9500    0.000713    0.451559    0.045156
   38.9600    0.000713    0.451108    0.045111
   38.9700    0.000712    0.450658    0.045066
   38.9800    0.000712    0.450208    0.045021
   38.9900    0.000712    0.449758    0.044976
   39.0000    0.000711    0.449309    0.044931
   39.0100    0.000711    0.448860    0.044886
   39.0200    0.000711    0.448412    0.044841
   39.0300    0.000710    0.447964    0.044796
   39.0400    0.000710    0.447516    0.044752
   39.0500    0.000710    0.447069    0.044707
   39.0600    0.000709    0.446623    0.044662
   39.0700    0.000709    0.446177    0.044618
   39.0800    0.000709    0.445731    0.044573
   39.0900    0.000708    0.445286    0.044529
   39.1000    0.000708    0.444841    0.044484
   39.1100    0.000708    0.444397    0.044440
   39.1200    0.000708    0.443953    0.044395
   39.1300    0.000707    0.443510    0.044351
   39.1400    0.000707    0.443067    0.044307
   39.1500    0.000707    0.442624    0.044262
   39.1600    0.000706    0.442182    0.044218
   39.1700    0.000706    0.441740    0.044174
   39.1800    0.000706    0.441299    0.044130
   39.1900    0.000705    0.440858    0.044086
   39.2000    0.000705    0.440418    0.044042
   39.2100    0.000705    0.439978    0.043998
   39.2200    0.000704    0.439539    0.043954
   39.2300    0.000704    0.439100    0.043910
   39.2400    0.000704    0.438661    0.043866
   39.2500    0.000703    0.438223    0.043822
   39.2600    0.000703    0.437785    0.043779
   39.2700    0.000703    0.437348    0.043735
   39.2800    0.000703    0.436911    0.043691
   39.2900    0.000702    0.436475    0.043647
   39.3000    0.000702    0.436039    0.043604
   39.3100    0.000702    0.435603    0.043560
   39.3200    0.000701    0.435168    0.043517
   39.3300    0.000701    0.434734    0.043473
   39.3400    0.000701    0.434299    0.043430
   39.3500    0.000700    0.433866    0.043387
   39.3600    0.000700    0.433432    0.043343
   39.3700    0.000700    0.432999    0.043300
   39.3800    0.000699    0.432567    0.043257
   39.3900    0.000699    0.432135    0.043213
   39.4000    0.000699    0.431703    0.043170
   39.4100    0.000699    0.431272    0.043127
   39.4200    0.000698    0.430841    0.043084
   39.4300    0.000698    0.430411    0.043041
   39.4400    0.000698    0.429981    0.042998
   39.4500    0.000697    0.429552    0.042955
   39.4600    0.000697    0.429123    0.042912
   39.4700    0.000697    0.428694    0.042869
   39.4800    0.000696    0.428266    0.042827
   39.4900    0.000696    0.427838    0.042784
   39.5000    0.000696    0.427411    0.042741
   39.5100    0.000696    0.426984    0.042698
   39.5200    0.000695    0.426557    0.042656
   39.5300    0.000695    0.426131    0.042613
   39.5400    0.000695    0.425706    0.042571
   39.5500    0.000694    0.425280    0.042528
   39.5600    0.000694    0.424856    0.042486
   39.5700    0.000694    0.424431    0.042443
   39.5800    0.000694    0.424007    0.042401
   39.5900    0.000693    0.423584    0.042358
   39.6000    0.000693    0.423161    0.042316
   39.6100    0.000693    0.422738    0.042274
   39.6200    0.000692    0.422316    0.042232
   39.6300    0.000692    0.421894    0.042189
   39.6400    0.000692    0.421473    0.042147
   39.6500    0.000691    0.421052    0.042105
   39.6600    0.000691    0.420631    0.042063
   39.6700    0.000691    0.420211    0.042021
   39.6800    0.000691    0.419791    0.041979
   39.6900    0.000690    0.419372    0.041937
   39.7000    0.000690    0.418953    0.041895
